date,symbol,open,high,low,close,adjclose,volume,dividend,split,data_source,company_name,exchange,currency,instrument_type,market_cap_latest,trailing_pe_latest,forward_pe_latest,fifty_two_week_high_latest,fifty_two_week_low_latest,event_count,event_titles,event_summaries,event_publishers,event_links,event_source_types,external_event_count,generated_event_count,has_external_text,keywords,amount,amplitude_pct,change_pct,change,turnover_pct
2025-01-24,002475.SZ,39.32,40.92,39.32,40.61,40.61,886929.0,,,tencent,立讯精密,SZSE,CNY,EQUITY,,,,,,1,立讯精密 2025-01-24 日行情文本摘要,2025-01-24，立讯精密A股交易日行情记录；开盘价39.32；最高价40.92；最低价39.32；收盘价40.61；成交量886929；按开盘价计算当日上涨3.28%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,立讯精密; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充,,,,,
2025-01-25,002475.SZ,,,,,,,,,,立讯精密,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,,,,,,
2025-01-26,002475.SZ,,,,,,,,,,立讯精密,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,,,,,,
2025-01-27,002475.SZ,40.39,40.86,39.74,39.83,39.83,473248.0,,,tencent,立讯精密,SZSE,CNY,EQUITY,,,,,,1,立讯精密 2025-01-27 日行情文本摘要,2025-01-27，立讯精密A股交易日行情记录；开盘价40.39；最高价40.86；最低价39.74；收盘价39.83；成交量473248；按开盘价计算当日下跌1.39%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,立讯精密; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充,,,,,
2025-01-28,002475.SZ,,,,,,,,,,立讯精密,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,,,,,,
2025-01-29,002475.SZ,,,,,,,,,,立讯精密,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,,,,,,
2025-01-30,002475.SZ,,,,,,,,,,立讯精密,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,,,,,,
2025-01-31,002475.SZ,,,,,,,,,,立讯精密,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,,,,,,
2025-02-01,002475.SZ,,,,,,,,,,立讯精密,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,,,,,,
2025-02-02,002475.SZ,,,,,,,,,,立讯精密,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,,,,,,
2025-02-03,002475.SZ,,,,,,,,,,立讯精密,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,,,,,,
2025-02-04,002475.SZ,,,,,,,,,,立讯精密,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,,,,,,
2025-02-05,002475.SZ,40.34,41.0,39.55,40.06,40.06,715985.0,,,tencent,立讯精密,SZSE,CNY,EQUITY,,,,,,1,立讯精密 2025-02-05 日行情文本摘要,2025-02-05，立讯精密A股交易日行情记录；开盘价40.34；最高价41；最低价39.55；收盘价40.06；成交量715985；按开盘价计算当日下跌0.69%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,立讯精密; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充,,,,,
