date,symbol,open,high,low,close,adjclose,volume,dividend,split,data_source,company_name,exchange,currency,instrument_type,market_cap_latest,trailing_pe_latest,forward_pe_latest,fifty_two_week_high_latest,fifty_two_week_low_latest,event_count,event_titles,event_summaries,event_publishers,event_links,keywords,event_source_types,external_event_count,generated_event_count,has_external_text
2020-03-02,000625.SZ,4.388,4.822,4.317,4.657,4.657,664959.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-02 日行情文本摘要,2020-03-02，000625A股交易日行情记录；开盘价4.39；最高价4.82；最低价4.32；收盘价4.66；成交量664959；按开盘价计算当日上涨6.13%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-03,000625.SZ,4.767,4.899,4.503,4.558,4.558,387018.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-03 日行情文本摘要,2020-03-03，000625A股交易日行情记录；开盘价4.77；最高价4.9；最低价4.5；收盘价4.56；成交量387018；按开盘价计算当日下跌4.38%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-04,000625.SZ,4.498,4.872,4.448,4.872,4.872,508692.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-04 日行情文本摘要,2020-03-04，000625A股交易日行情记录；开盘价4.5；最高价4.87；最低价4.45；收盘价4.87；成交量508692；按开盘价计算当日上涨8.31%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-05,000625.SZ,4.883,5.135,4.789,5.025,5.025,573530.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-05 日行情文本摘要,2020-03-05，000625A股交易日行情记录；开盘价4.88；最高价5.13；最低价4.79；收盘价5.03；成交量573530；按开盘价计算当日上涨2.91%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-06,000625.SZ,5.025,5.102,4.861,5.031,5.031,321278.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-06 日行情文本摘要,2020-03-06，000625A股交易日行情记录；开盘价5.03；最高价5.1；最低价4.86；收盘价5.03；成交量321278；按开盘价计算当日上涨0.12%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-07,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2020-03-08,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2020-03-09,000625.SZ,4.888,4.965,4.591,4.597,4.597,359581.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-09 日行情文本摘要,2020-03-09，000625A股交易日行情记录；开盘价4.89；最高价4.96；最低价4.59；收盘价4.6；成交量359581；按开盘价计算当日下跌5.95%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-10,000625.SZ,4.575,4.959,4.553,4.921,4.921,432331.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-10 日行情文本摘要,2020-03-10，000625A股交易日行情记录；开盘价4.58；最高价4.96；最低价4.55；收盘价4.92；成交量432331；按开盘价计算当日上涨7.56%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-11,000625.SZ,4.921,5.119,4.822,4.85,4.85,370914.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-11 日行情文本摘要,2020-03-11，000625A股交易日行情记录；开盘价4.92；最高价5.12；最低价4.82；收盘价4.85；成交量370914；按开盘价计算当日下跌1.44%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-12,000625.SZ,4.762,4.987,4.701,4.926,4.926,424717.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-12 日行情文本摘要,2020-03-12，000625A股交易日行情记录；开盘价4.76；最高价4.99；最低价4.7；收盘价4.93；成交量424717；按开盘价计算当日上涨3.44%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-13,000625.SZ,4.608,5.295,4.531,5.163,5.163,687710.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-13 日行情文本摘要,2020-03-13，000625A股交易日行情记录；开盘价4.61；最高价5.29；最低价4.53；收盘价5.16；成交量687710；按开盘价计算当日上涨12.04%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-14,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2020-03-15,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2020-03-16,000625.SZ,5.245,5.245,4.553,4.564,4.564,527424.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-16 日行情文本摘要,2020-03-16，000625A股交易日行情记录；开盘价5.25；最高价5.25；最低价4.55；收盘价4.56；成交量527424；按开盘价计算当日下跌12.98%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-17,000625.SZ,4.619,4.707,4.086,4.366,4.366,495896.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-17 日行情文本摘要,2020-03-17，000625A股交易日行情记录；开盘价4.62；最高价4.71；最低价4.09；收盘价4.37；成交量495896；按开盘价计算当日下跌5.48%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-18,000625.SZ,4.339,4.564,4.058,4.091,4.091,444364.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-18 日行情文本摘要,2020-03-18，000625A股交易日行情记录；开盘价4.34；最高价4.56；最低价4.06；收盘价4.09；成交量444364；按开盘价计算当日下跌5.72%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-19,000625.SZ,4.058,4.416,3.894,4.24,4.24,548609.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-19 日行情文本摘要,2020-03-19，000625A股交易日行情记录；开盘价4.06；最高价4.42；最低价3.89；收盘价4.24；成交量548609；按开盘价计算当日上涨4.48%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-20,000625.SZ,4.322,4.476,4.245,4.459,4.459,278045.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-20 日行情文本摘要,2020-03-20，000625A股交易日行情记录；开盘价4.32；最高价4.48；最低价4.25；收盘价4.46；成交量278045；按开盘价计算当日上涨3.17%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-21,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2020-03-22,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2020-03-23,000625.SZ,4.168,4.262,3.965,4.003,4.003,342408.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-23 日行情文本摘要,2020-03-23，000625A股交易日行情记录；开盘价4.17；最高价4.26；最低价3.96；收盘价4；成交量342408；按开盘价计算当日下跌3.96%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-24,000625.SZ,4.168,4.492,4.064,4.443,4.443,398575.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-24 日行情文本摘要,2020-03-24，000625A股交易日行情记录；开盘价4.17；最高价4.49；最低价4.06；收盘价4.44；成交量398575；按开盘价计算当日上涨6.60%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-25,000625.SZ,4.635,4.894,4.465,4.767,4.767,530173.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-25 日行情文本摘要,2020-03-25，000625A股交易日行情记录；开盘价4.63；最高价4.89；最低价4.46；收盘价4.77；成交量530173；按开盘价计算当日上涨2.85%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-26,000625.SZ,4.646,4.674,4.366,4.448,4.448,411464.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-26 日行情文本摘要,2020-03-26，000625A股交易日行情记录；开盘价4.65；最高价4.67；最低价4.37；收盘价4.45；成交量411464；按开盘价计算当日下跌4.26%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-27,000625.SZ,4.558,4.613,4.284,4.492,4.492,313764.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-27 日行情文本摘要,2020-03-27，000625A股交易日行情记录；开盘价4.56；最高价4.61；最低价4.28；收盘价4.49；成交量313764；按开盘价计算当日下跌1.45%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-28,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2020-03-29,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2020-03-30,000625.SZ,4.388,4.69,4.306,4.602,4.602,376513.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-30 日行情文本摘要,2020-03-30，000625A股交易日行情记录；开盘价4.39；最高价4.69；最低价4.31；收盘价4.6；成交量376513；按开盘价计算当日上涨4.88%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2020-03-31,000625.SZ,4.657,4.734,4.437,4.542,4.542,359564.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2020-03-31 日行情文本摘要,2020-03-31，000625A股交易日行情记录；开盘价4.66；最高价4.73；最低价4.44；收盘价4.54；成交量359564；按开盘价计算当日下跌2.47%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
