episode,date,action,reward,position,cash,portfolio_value,price,experiment
200,2025-05-07,Hold,329.8999999999942,3299.0,20.320610000024317,108372.67661000002,32.844,dqn_with_nlp
200,2025-05-08,Hold,1534.034999999989,3299.0,20.320610000024317,109906.71161000001,33.309,dqn_with_nlp
200,2025-05-09,Hold,-778.5639999999839,3299.0,20.320610000024317,109128.14761000003,33.073,dqn_with_nlp
200,2025-05-12,Hold,705.9859999999899,3299.0,20.320610000024317,109834.13361000002,33.287,dqn_with_nlp
200,2025-05-13,Hold,-1695.685999999987,3299.0,20.320610000024317,108138.44761000003,32.773,dqn_with_nlp
200,2025-05-14,Hold,-1154.6500000000087,3299.0,20.320610000024317,106983.79761000002,32.423,dqn_with_nlp
200,2025-05-15,Hold,-260.6209999999992,3299.0,20.320610000024317,106723.17661000002,32.344,dqn_with_nlp
200,2025-05-16,Hold,3229.721000000005,3299.0,20.320610000024317,109952.89761000003,33.323,dqn_with_nlp
200,2025-05-19,Hold,801.6570000000065,3299.0,20.320610000024317,110754.55461000004,33.566,dqn_with_nlp
200,2025-05-20,Hold,2259.814999999988,3299.0,20.320610000024317,113014.36961000002,34.251,dqn_with_nlp
200,2025-05-21,Hold,7023.571000000011,3299.0,20.320610000024317,120037.94061000003,36.38,dqn_with_nlp
200,2025-05-22,Hold,-10226.900000000009,3299.0,20.320610000024317,109811.04061000003,33.28,dqn_with_nlp
200,2025-05-23,Hold,-3628.9000000000087,3299.0,20.320610000024317,106182.14061000002,32.18,dqn_with_nlp
200,2025-05-26,Hold,4288.699999999997,3299.0,20.320610000024317,110470.84061000001,33.48,dqn_with_nlp
200,2025-05-27,Hold,-1154.6499999999796,3299.0,20.320610000024317,109316.19061000003,33.13,dqn_with_nlp
200,2025-05-28,Hold,1035.8859999999986,3299.0,20.320610000024317,110352.07661000003,33.444,dqn_with_nlp
200,2025-05-29,Hold,567.4279999999853,3299.0,20.320610000024317,110919.50461000002,33.616,dqn_with_nlp
200,2025-05-30,Hold,4522.929000000018,3299.0,20.320610000024317,115442.43361000004,34.987,dqn_with_nlp
200,2025-06-03,Hold,-705.9860000000044,3299.0,20.320610000024317,114736.44761000003,34.773,dqn_with_nlp
200,2025-06-04,Hold,-1887.0280000000057,3299.0,20.320610000024317,112849.41961000003,34.201,dqn_with_nlp
200,2025-06-05,Hold,-352.9930000000022,3299.0,20.320610000024317,112496.42661000002,34.094,dqn_with_nlp
200,2025-06-06,Hold,283.71399999999267,3299.0,20.320610000024317,112780.14061000002,34.18,dqn_with_nlp
200,2025-06-09,Hold,-1418.5699999999924,3299.0,20.320610000024317,111361.57061000002,33.75,dqn_with_nlp
200,2025-06-10,Hold,-2639.199999999997,3299.0,20.320610000024317,108722.37061000003,32.95,dqn_with_nlp
200,2025-06-11,Hold,5113.449999999997,3299.0,20.320610000024317,113835.82061000002,34.5,dqn_with_nlp
200,2025-06-12,Hold,-2441.2600000000093,3299.0,20.320610000024317,111394.56061000002,33.76,dqn_with_nlp
200,2025-06-13,Hold,-4882.5199999999895,3299.0,20.320610000024317,106512.04061000003,32.28,dqn_with_nlp
200,2025-06-16,Hold,4222.720000000001,3299.0,20.320610000024317,110734.76061000003,33.56,dqn_with_nlp
200,2025-06-17,Hold,-1055.679999999993,3299.0,20.320610000024317,109679.08061000003,33.24,dqn_with_nlp
200,2025-06-18,Hold,-32.99000000001979,3299.0,20.320610000024317,109646.09061000001,33.23,dqn_with_nlp
200,2025-06-19,Hold,3200.0300000000134,3299.0,20.320610000024317,112846.12061000003,34.2,dqn_with_nlp
