date,symbol,open,high,low,close,adjclose,volume,dividend,split,data_source,company_name,exchange,currency,instrument_type,market_cap_latest,trailing_pe_latest,forward_pe_latest,fifty_two_week_high_latest,fifty_two_week_low_latest,event_count,event_titles,event_summaries,event_publishers,event_links,event_source_types,external_event_count,generated_event_count,has_external_text,keywords
2025-03-22,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-03-23,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-03-24,300750.SZ,245.255,246.535,243.835,245.715,245.715,167302.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-03-24 日行情文本摘要,2025-03-24，宁德时代A股交易日行情记录；开盘价245.25；最高价246.53；最低价243.84；收盘价245.72；成交量167302；按开盘价计算当日上涨0.19%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-25,300750.SZ,245.265,247.555,242.845,247.035,247.035,127858.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代:关于发行境外上市外资股(H股)获得中国证监会备案的公告,其他,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202503251647442399.html,external,1.0,0.0,1.0,宁德时代; 关于发行境外上市外资股; 获得中国证监会备案的公告; 其他
2025-03-26,300750.SZ,246.955,250.255,244.255,244.475,244.475,129046.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-03-26 日行情文本摘要,2025-03-26，宁德时代A股交易日行情记录；开盘价246.96；最高价250.25；最低价244.25；收盘价244.47；成交量129046；按开盘价计算当日下跌1.00%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-27,300750.SZ,243.745,250.355,241.805,246.435,246.435,141792.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-03-27 日行情文本摘要,2025-03-27，宁德时代A股交易日行情记录；开盘价243.75；最高价250.35；最低价241.81；收盘价246.44；成交量141792；按开盘价计算当日上涨1.10%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-28,300750.SZ,243.665,246.435,243.355,244.355,244.355,112421.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,2,宁德时代:中信建投证券股份有限公司关于宁德时代新能源科技股份有限公司2024年度持续督导跟踪报告 || 宁德时代:中信建投证券股份有限公司关于宁德时代新能源科技股份有限公司向特定对象发行股票并在创业板上市之保荐总结报告书,保荐/核查意见 || 保荐/核查意见,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202503281648756738.html || https://data.eastmoney.com/notices/detail/300750/AN202503281648756743.html,external,2.0,0.0,1.0,宁德时代; 保荐; 核查意见; 中信建投证券股份有限公司关于宁德时代新能源科技股份有限公司; 年度持续督导跟踪报告; 中信建投证券股份有限公司关于宁德时代新能源科技股份有限公司向特定对象发行股票并在创业板上市之保荐总结报告书
2025-03-29,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-03-30,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-03-31,300750.SZ,243.615,245.535,239.675,240.495,240.495,194634.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-03-31 日行情文本摘要,2025-03-31，宁德时代A股交易日行情记录；开盘价243.62；最高价245.53；最低价239.68；收盘价240.5；成交量194634；按开盘价计算当日下跌1.28%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-01,300750.SZ,240.495,242.055,236.135,236.615,236.615,194162.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-01 日行情文本摘要,2025-04-01，宁德时代A股交易日行情记录；开盘价240.5；最高价242.06；最低价236.13；收盘价236.62；成交量194162；按开盘价计算当日下跌1.61%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-02,300750.SZ,237.755,240.015,235.115,236.695,236.695,137321.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-02 日行情文本摘要,2025-04-02，宁德时代A股交易日行情记录；开盘价237.75；最高价240.01；最低价235.12；收盘价236.69；成交量137321；按开盘价计算当日下跌0.45%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-03,300750.SZ,232.555,235.255,230.105,230.635,230.635,232816.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-03 日行情文本摘要,2025-04-03，宁德时代A股交易日行情记录；开盘价232.56；最高价235.25；最低价230.1；收盘价230.63；成交量232816；按开盘价计算当日下跌0.83%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-04,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-04-05,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-04-06,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-04-07,300750.SZ,213.645,217.555,196.665,202.775,202.775,723646.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,3,宁德时代:第四届董事会第三次会议决议公告 || 宁德时代:关于回购公司股份方案的公告暨回购股份报告书 || 宁德时代:第四届监事会第三次会议决议公告,董事会决议公告 || 回购预案；回购报告书 || 监事会决议公告,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202504071652926744.html || https://data.eastmoney.com/notices/detail/300750/AN202504071652926742.html || https://data.eastmoney.com/notices/detail/300750/AN202504071652926743.html,external,3.0,0.0,1.0,宁德时代; 第四届董事会第三次会议决议公告; 关于回购公司股份方案的公告暨回购股份报告书; 第四届监事会第三次会议决议公告; 董事会决议公告; 回购预案; 回购报告书; 监事会决议公告
2025-04-08,300750.SZ,207.505,212.555,203.955,206.605,206.605,476594.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,2,宁德时代:关于宁德时代新能源科技股份有限公司2024年年度股东会的法律意见书 || 宁德时代:2024年年度股东会决议公告,股东大会法律意见书 || 分配方案决议公告；股东大会决议公告,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202504081653345994.html || https://data.eastmoney.com/notices/detail/300750/AN202504081653345996.html,external,2.0,0.0,1.0,宁德时代; 关于宁德时代新能源科技股份有限公司; 年年度股东会的法律意见书; 年年度股东会决议公告; 股东大会法律意见书; 分配方案决议公告; 股东大会决议公告
2025-04-09,300750.SZ,200.475,206.305,197.645,198.945,198.945,536023.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-09 日行情文本摘要,2025-04-09，宁德时代A股交易日行情记录；开盘价200.47；最高价206.31；最低价197.65；收盘价198.94；成交量536023；按开盘价计算当日下跌0.76%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-10,300750.SZ,208.555,210.345,203.015,205.535,205.535,372741.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-10 日行情文本摘要,2025-04-10，宁德时代A股交易日行情记录；开盘价208.56；最高价210.34；最低价203.01；收盘价205.53；成交量372741；按开盘价计算当日下跌1.45%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-11,300750.SZ,203.555,213.105,202.255,211.555,211.555,302991.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代:关于香港联交所审议公司发行境外上市外资股(H股)的公告,其他,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202504111654915669.html,external,1.0,0.0,1.0,宁德时代; 关于香港联交所审议公司发行境外上市外资股; 的公告; 其他
2025-04-12,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-04-13,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-04-14,300750.SZ,214.705,215.555,210.235,211.555,211.555,206965.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-14 日行情文本摘要,2025-04-14，宁德时代A股交易日行情记录；开盘价214.71；最高价215.56；最低价210.24；收盘价211.56；成交量206965；按开盘价计算当日下跌1.47%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-15,300750.SZ,213.555,218.005,212.675,215.705,215.705,266865.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,4,宁德时代:关于回购股份事项前十名股东和前十名无限售条件股东持股情况的公告 || 宁德时代:2024年年度权益分派实施公告 || 宁德时代:2025年4月14日投资者关系活动记录表 || 宁德时代:2025年一季度报告,回购进展情况 || 分配方案实施 || 调研活动 || 一季度报告全文,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202504151656919648.html || https://data.eastmoney.com/notices/detail/300750/AN202504151656919647.html || https://data.eastmoney.com/notices/detail/300750/AN202504151656549874.html || https://data.eastmoney.com/notices/detail/300750/AN202504141656435768.html,external,4.0,0.0,1.0,宁德时代; 关于回购股份事项前十名股东和前十名无限售条件股东持股情况的公告; 年年度权益分派实施公告; 日投资者关系活动记录表; 年一季度报告; 回购进展情况; 分配方案实施; 调研活动; 一季度报告全文
2025-04-16,300750.SZ,214.555,214.735,209.105,212.445,212.445,216551.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-16 日行情文本摘要,2025-04-16，宁德时代A股交易日行情记录；开盘价214.56；最高价214.74；最低价209.1；收盘价212.44；成交量216551；按开盘价计算当日下跌0.98%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-17,300750.SZ,210.555,214.885,209.775,213.555,213.555,157377.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-17 日行情文本摘要,2025-04-17，宁德时代A股交易日行情记录；开盘价210.56；最高价214.88；最低价209.78；收盘价213.56；成交量157377；按开盘价计算当日上涨1.42%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-18,300750.SZ,212.765,214.055,211.215,213.015,213.015,115128.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-18 日行情文本摘要,2025-04-18，宁德时代A股交易日行情记录；开盘价212.76；最高价214.06；最低价211.22；收盘价213.01；成交量115128；按开盘价计算当日上涨0.12%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-19,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-04-20,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-04-21,300750.SZ,213.015,222.555,211.735,218.915,218.915,220082.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-21 日行情文本摘要,2025-04-21，宁德时代A股交易日行情记录；开盘价213.01；最高价222.56；最低价211.74；收盘价218.91；成交量220082；按开盘价计算当日上涨2.77%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-22,300750.SZ,222.092,223.252,219.292,222.782,222.782,169354.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-22 日行情文本摘要,2025-04-22，宁德时代A股交易日行情记录；开盘价222.09；最高价223.25；最低价219.29；收盘价222.78；成交量169354；按开盘价计算当日上涨0.31%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-23,300750.SZ,227.092,230.842,225.092,225.442,225.442,191980.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-23 日行情文本摘要,2025-04-23，宁德时代A股交易日行情记录；开盘价227.09；最高价230.84；最低价225.09；收盘价225.44；成交量191980；按开盘价计算当日下跌0.73%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-24,300750.SZ,226.592,230.752,224.342,228.962,228.962,181554.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-24 日行情文本摘要,2025-04-24，宁德时代A股交易日行情记录；开盘价226.59；最高价230.75；最低价224.34；收盘价228.96；成交量181554；按开盘价计算当日上涨1.05%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-25,300750.SZ,229.292,230.012,227.182,228.692,228.692,127620.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代:关于首次回购公司股份的公告,回购实施公告,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202504251662309505.html,external,1.0,0.0,1.0,宁德时代; 关于首次回购公司股份的公告; 回购实施公告
2025-04-26,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-04-27,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-04-28,300750.SZ,230.342,230.352,225.292,226.942,226.942,143124.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-28 日行情文本摘要,2025-04-28，宁德时代A股交易日行情记录；开盘价230.34；最高价230.35；最低价225.29；收盘价226.94；成交量143124；按开盘价计算当日下跌1.48%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-29,300750.SZ,226.092,226.892,222.812,224.122,224.122,167424.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-29 日行情文本摘要,2025-04-29，宁德时代A股交易日行情记录；开盘价226.09；最高价226.89；最低价222.81；收盘价224.12；成交量167424；按开盘价计算当日下跌0.87%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-04-30,300750.SZ,225.142,226.472,223.592,223.592,223.592,156328.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-04-30 日行情文本摘要,2025-04-30，宁德时代A股交易日行情记录；开盘价225.14；最高价226.47；最低价223.59；收盘价223.59；成交量156328；按开盘价计算当日下跌0.69%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-05-01,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-05-02,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-05-03,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-05-04,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-05-05,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-05-06,300750.SZ,226.002,228.392,223.292,223.722,223.722,196877.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,2,宁德时代:关于回购公司股份的进展公告 || 宁德时代:关于刊发境外上市外资股(H股)发行聆讯后资料集的公告,回购进展情况 || 其他,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202505061668442387.html || https://data.eastmoney.com/notices/detail/300750/AN202505061668174219.html,external,2.0,0.0,1.0,宁德时代; 关于回购公司股份的进展公告; 关于刊发境外上市外资股; 发行聆讯后资料集的公告; 回购进展情况; 其他
2025-05-07,300750.SZ,228.542,232.972,228.172,230.702,230.702,312810.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-05-07 日行情文本摘要,2025-05-07，宁德时代A股交易日行情记录；开盘价228.54；最高价232.97；最低价228.17；收盘价230.7；成交量312810；按开盘价计算当日上涨0.95%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-05-08,300750.SZ,231.582,240.772,230.072,236.662,236.662,312856.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-05-08 日行情文本摘要,2025-05-08，宁德时代A股交易日行情记录；开盘价231.58；最高价240.77；最低价230.07；收盘价236.66；成交量312856；按开盘价计算当日上涨2.19%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-05-09,300750.SZ,238.162,241.862,236.742,240.362,240.362,236933.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-05-09 日行情文本摘要,2025-05-09，宁德时代A股交易日行情记录；开盘价238.16；最高价241.86；最低价236.74；收盘价240.36；成交量236933；按开盘价计算当日上涨0.92%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-05-10,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-05-11,300750.SZ,,,,,,,,,,宁德时代,SZSE,CNY,EQUITY,,,,,,0,,,,,,0.0,0.0,0.0,
2025-05-12,300750.SZ,247.092,250.082,245.092,249.092,249.092,302315.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,4,宁德时代:关于参加2025年福建辖区上市公司投资者网上集体接待日活动的公告 || 宁德时代:关于刊发H股招股说明书、H股发行价格上限及H股香港公开发售等事宜的公告 || 宁德时代:关于股东无偿捐赠部分公司股份的公告 || 宁德时代:第四届董事会第五次会议决议公告,调研活动 || 其他 || 其他 || 高管人员任职变动；董事会决议公告,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202505121671709405.html || https://data.eastmoney.com/notices/detail/300750/AN202505121671453784.html || https://data.eastmoney.com/notices/detail/300750/AN202505121671453783.html || https://data.eastmoney.com/notices/detail/300750/AN202505121671453785.html,external,4.0,0.0,1.0,宁德时代; 其他; 关于参加; 年福建辖区上市公司投资者网上集体接待日活动的公告; 关于刊发; 股招股说明书; 股发行价格上限及; 股香港公开发售等事宜的公告; 关于股东无偿捐赠部分公司股份的公告; 第四届董事会第五次会议决议公告; 调研活动; 高管人员任职变动
2025-05-13,300750.SZ,254.092,254.092,247.112,250.862,250.862,204806.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-05-13 日行情文本摘要,2025-05-13，宁德时代A股交易日行情记录；开盘价254.09；最高价254.09；最低价247.11；收盘价250.86；成交量204806；按开盘价计算当日下跌1.27%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-05-14,300750.SZ,250.862,256.552,248.102,254.692,254.692,231463.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代 2025-05-14 日行情文本摘要,2025-05-14，宁德时代A股交易日行情记录；开盘价250.86；最高价256.55；最低价248.1；收盘价254.69；成交量231463；按开盘价计算当日上涨1.53%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0.0,1.0,0.0,宁德时代; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-05-15,300750.SZ,254.712,254.962,251.692,252.272,252.272,141119.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,1,宁德时代:2025年5月14日投资者关系活动记录表,调研活动,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202505151673125808.html,external,1.0,0.0,1.0,宁德时代; 日投资者关系活动记录表; 调研活动
2025-05-16,300750.SZ,251.232,253.822,249.822,251.452,251.452,189001.0,,,tencent,宁德时代,SZSE,CNY,EQUITY,,,,,,2,宁德时代:关于全资子公司参与投资产业投资基金的公告 || 宁德时代:关于境外上市外资股(H股)公开发行价格的公告,投资设立公司 || 其他,东方财富公告,https://data.eastmoney.com/notices/detail/300750/AN202505161673933838.html || https://data.eastmoney.com/notices/detail/300750/AN202505161673933832.html,external,2.0,0.0,1.0,宁德时代; 关于全资子公司参与投资产业投资基金的公告; 关于境外上市外资股; 公开发行价格的公告; 投资设立公司; 其他
